Date,Open,High,Low,Close,Adj Close,Volume
30/03/2020,26.50,26.80,25.02,25.60,25.60,8509800
31/03/2020,26.36,29.53,26.01,27.19,27.19,14511400
01/04/2020,26.14,26.60,25.02,26.20,26.20,8356200
02/04/2020,4.91,10.58,4.90,6.40,6.40,264323500
03/04/2020,7.05,7.35,5.28,5.38,5.38,95300000
06/04/2020,5.53,5.62,4.27,4.39,4.39,87827900
07/04/2020,4.39,4.39,4.39,4.39,4.39,1758600
08/04/2020,4.39,4.39,4.39,4.39,4.39,2000
09/04/2020,4.39,4.39,4.39,4.39,4.39,0
13/04/2020,4.39,4.39,4.39,4.39,4.39,0
14/04/2020,4.39,4.39,4.39,4.39,4.39,0
15/04/2020,4.39,4.39,4.39,4.39,4.39,0
16/04/2020,4.39,4.39,4.39,4.39,4.39,0
17/04/2020,4.39,4.39,4.39,4.39,4.39,0
20/04/2020,4.39,4.39,4.39,4.39,4.39,0
21/04/2020,4.39,4.39,4.39,4.39,4.39,0
22/04/2020,4.39,4.39,4.39,4.39,4.39,0
23/04/2020,4.39,4.39,4.39,4.39,4.39,0
24/04/2020,4.39,4.39,4.39,4.39,4.39,0
27/04/2020,4.39,4.39,4.39,4.39,4.39,0
28/04/2020,4.39,4.39,4.39,4.39,4.39,0
29/04/2020,4.39,4.39,4.39,4.39,4.39,0
30/04/2020,4.39,4.39,4.39,4.39,4.39,0
01/05/2020,4.39,4.39,4.39,4.39,4.39,0
04/05/2020,4.39,4.39,4.39,4.39,4.39,0
05/05/2020,4.39,4.39,4.39,4.39,4.39,0
06/05/2020,4.39,4.39,4.39,4.39,4.39,1700
07/05/2020,4.39,4.39,4.39,4.39,4.39,0
08/05/2020,4.39,4.39,4.39,4.39,4.39,0
11/05/2020,4.39,4.39,4.39,4.39,4.39,0
12/05/2020,4.39,4.39,4.39,4.39,4.39,0
13/05/2020,4.39,4.39,4.39,4.39,4.39,0
14/05/2020,4.39,4.39,4.39,4.39,4.39,0
15/05/2020,4.39,4.39,4.39,4.39,4.39,0
18/05/2020,4.39,4.39,4.39,4.39,4.39,0
19/05/2020,4.39,4.39,4.39,4.39,4.39,0
20/05/2020,2.52,3.49,2.40,2.82,2.82,153110100
21/05/2020,2.51,2.55,1.91,2.01,2.01,80986100
22/05/2020,1.73,1.85,1.33,1.39,1.39,95601200
26/05/2020,1.72,2.39,1.63,2.13,2.13,210747600
27/05/2020,2.76,3.00,2.37,2.59,2.59,165748500
28/05/2020,2.44,2.45,2.00,2.06,2.06,70478000
29/05/2020,2.20,2.26,2.03,2.16,2.16,42454100
01/06/2020,2.16,2.16,2.02,2.04,2.04,25964300
02/06/2020,2.08,2.45,2.03,2.33,2.33,54986900
03/06/2020,2.39,2.68,2.37,2.58,2.58,52113000
04/06/2020,2.70,4.94,2.69,4.05,4.05,293601300
05/06/2020,6.20,6.79,4.81,5.51,5.51,232054100
08/06/2020,5.22,5.25,3.70,4.81,4.81,120516500
09/06/2020,4.28,4.74,4.08,4.29,4.29,47308500
10/06/2020,4.47,4.65,3.75,3.94,3.94,45135800
11/06/2020,3.44,3.74,3.25,3.36,3.36,34269400
12/06/2020,3.82,4.10,3.52,3.89,3.89,30745400
15/06/2020,3.65,4.39,3.53,3.99,3.99,40221300
16/06/2020,4.34,4.38,3.85,4.04,4.04,29254100
17/06/2020,3.96,4.04,3.75,3.88,3.88,14090500
18/06/2020,3.85,3.98,3.73,3.96,3.96,13416500
19/06/2020,3.99,4.12,3.77,3.82,3.82,13902100
22/06/2020,3.54,3.65,3.07,3.18,3.18,38157000
23/06/2020,2.66,3.00,2.57,2.79,2.79,42755800
24/06/2020,2.74,3.39,2.74,3.14,3.14,34709200
25/06/2020,3.08,3.14,2.87,3.00,3.00,11821300
26/06/2020,2.10,2.46,1.16,1.38,1.38,163366400
29/06/2020,0.98,1.66,0.95,1.54,1.54,15645600
30/06/2020,1.54,2.48,1.40,2.33,2.33,22034500
01/07/2020,2.47,3.15,1.25,2.61,2.61,17086000
02/07/2020,2.82,2.97,2.38,2.52,2.52,9785200
06/07/2020,2.89,3.06,2.83,2.96,2.96,8237000
07/07/2020,3.05,3.35,2.93,3.31,3.31,10225700
08/07/2020,3.43,4.40,3.36,4.33,4.33,16332100
09/07/2020,4.49,5.00,3.17,4.06,4.06,22582500
10/07/2020,3.99,3.99,3.51,3.72,3.72,9231800
13/07/2020,3.49,3.68,2.70,2.90,2.90,17823000
14/07/2020,3.36,3.48,2.92,3.19,3.19,6177700
15/07/2020,3.25,3.30,2.93,3.18,3.18,4065200
16/07/2020,3.13,3.13,2.93,2.97,2.97,4516900
17/07/2020,2.92,2.95,2.51,2.68,2.68,7714000
20/07/2020,2.67,2.68,2.22,2.50,2.50,7749300
21/07/2020,2.51,2.87,2.51,2.81,2.81,3750100
22/07/2020,2.85,2.85,2.62,2.70,2.70,2102300
23/07/2020,2.80,2.90,2.62,2.66,2.66,1885700
24/07/2020,2.61,2.68,2.49,2.55,2.55,2351100
27/07/2020,2.62,2.62,2.41,2.56,2.56,2636100
28/07/2020,2.49,2.54,2.45,2.47,2.47,1260400
29/07/2020,2.55,2.55,2.35,2.39,2.39,2496400
30/07/2020,2.34,2.37,2.16,2.24,2.24,2501100
31/07/2020,2.09,2.45,2.02,2.40,2.40,4531800
03/08/2020,2.36,2.55,2.30,2.42,2.42,2057700
04/08/2020,2.47,2.50,2.33,2.36,2.36,1375200
05/08/2020,2.32,2.36,2.26,2.29,2.29,1784500
06/08/2020,2.29,2.32,2.20,2.25,2.25,1978300
07/08/2020,2.24,2.25,2.09,2.12,2.12,2764100
10/08/2020,2.15,2.60,2.14,2.41,2.41,4988500
11/08/2020,2.41,2.47,2.29,2.34,2.34,2888300
12/08/2020,2.28,2.30,2.16,2.27,2.27,3896000
13/08/2020,2.26,2.31,2.18,2.19,2.19,1523400
14/08/2020,2.18,2.24,2.17,2.23,2.23,912400
17/08/2020,2.30,2.31,2.23,2.26,2.26,1255900
18/08/2020,2.26,2.30,2.22,2.24,2.24,934800
19/08/2020,2.30,2.30,2.25,2.28,2.28,836000
20/08/2020,2.25,2.28,2.19,2.20,2.20,1906900
21/08/2020,2.20,2.22,2.15,2.17,2.17,1739900
24/08/2020,2.15,2.17,2.10,2.13,2.13,1715300
25/08/2020,2.12,2.16,2.11,2.13,2.13,1378500
26/08/2020,2.13,2.14,2.10,2.11,2.11,1641700
27/08/2020,2.11,2.14,2.10,2.12,2.12,1359100
28/08/2020,2.12,2.54,2.12,2.50,2.50,4075900
31/08/2020,2.61,3.28,2.61,3.11,3.11,7959400
01/09/2020,3.27,3.29,2.60,2.95,2.95,5703400
02/09/2020,2.95,3.16,2.64,2.74,2.74,2930700
03/09/2020,2.62,2.75,2.45,2.51,2.51,2648900
04/09/2020,2.51,2.51,2.28,2.51,2.51,1485400
08/09/2020,2.51,2.57,2.36,2.53,2.53,1467900
09/09/2020,2.54,2.54,2.34,2.43,2.43,987400
10/09/2020,2.41,2.44,2.27,2.29,2.29,1340800
11/09/2020,2.30,2.37,2.29,2.35,2.35,699700
14/09/2020,2.58,2.59,2.35,2.36,2.36,1325600
15/09/2020,2.37,2.40,2.35,2.36,2.36,757600
16/09/2020,2.36,2.66,2.36,2.54,2.54,2091400
17/09/2020,2.53,2.58,2.46,2.50,2.50,798500
18/09/2020,2.47,2.65,2.47,2.59,2.59,1043100
21/09/2020,2.61,2.69,2.48,2.60,2.60,1158500
22/09/2020,2.55,2.99,2.50,2.94,2.94,3981100
23/09/2020,3.00,3.28,2.68,2.77,2.77,7022200
24/09/2020,2.76,3.00,2.66,2.89,2.89,6979700
25/09/2020,2.93,2.99,2.80,2.88,2.88,998000
28/09/2020,2.90,3.00,2.85,2.90,2.90,933500
29/09/2020,2.90,2.97,2.86,2.94,2.94,1069000
30/09/2020,2.96,3.17,2.91,3.07,3.07,2778200
01/10/2020,3.14,3.34,3.10,3.14,3.14,3096400
02/10/2020,3.13,3.41,3.03,3.39,3.39,2624300
05/10/2020,3.50,4.19,3.49,4.09,4.09,10651000
06/10/2020,4.23,4.74,4.20,4.62,4.62,9777300
07/10/2020,4.82,6.09,4.74,5.66,5.66,15067200
08/10/2020,6.00,6.23,4.54,4.82,4.82,20259600
09/10/2020,4.91,4.99,3.91,4.23,4.23,14360800
12/10/2020,4.29,4.39,3.83,4.13,4.13,7125100
13/10/2020,4.15,4.65,3.95,4.60,4.60,6323800
14/10/2020,4.66,5.10,4.62,5.03,5.03,6465100
15/10/2020,4.89,5.00,4.60,4.83,4.83,3789700
16/10/2020,4.96,5.20,4.91,5.01,5.01,3572600
19/10/2020,5.21,5.30,5.03,5.08,5.08,3119800
20/10/2020,5.11,5.18,4.63,4.94,4.94,3191900
21/10/2020,4.98,4.98,4.66,4.72,4.72,2000800
22/10/2020,4.56,4.65,4.13,4.43,4.43,3552700
23/10/2020,4.25,4.86,4.25,4.78,4.78,2431100
26/10/2020,4.70,4.96,4.51,4.66,4.66,2072900
27/10/2020,4.60,4.81,4.55,4.67,4.67,1265700
28/10/2020,4.60,4.66,4.37,4.50,4.50,2298700
29/10/2020,4.51,4.68,4.40,4.50,4.50,1775200
30/10/2020,4.50,4.55,4.34,4.39,4.39,1616400
02/11/2020,4.53,4.68,4.44,4.58,4.58,2017500
03/11/2020,4.64,4.78,4.44,4.58,4.58,2081800
04/11/2020,4.60,5.00,4.50,4.99,4.99,2613500
05/11/2020,5.02,5.30,5.02,5.13,5.13,4074700
06/11/2020,5.19,5.19,4.92,5.05,5.05,2304900
09/11/2020,5.16,5.39,5.06,5.08,5.08,2793800
10/11/2020,5.11,5.15,4.80,5.03,5.03,3098200
11/11/2020,5.05,5.05,4.80,4.90,4.90,1397200
12/11/2020,4.81,4.94,4.71,4.75,4.75,1837700
13/11/2020,4.75,4.75,4.51,4.60,4.60,2625600
16/11/2020,4.54,4.88,4.54,4.86,4.86,2244000
17/11/2020,4.70,4.95,4.57,4.90,4.90,2291100
18/11/2020,4.93,5.05,4.76,4.78,4.78,2118000
19/11/2020,4.70,4.89,4.65,4.77,4.77,1758600
20/11/2020,4.75,4.78,4.62,4.70,4.70,1388300
23/11/2020,4.60,4.70,4.60,4.62,4.62,2627400
24/11/2020,4.71,4.96,4.67,4.70,4.70,2512000
25/11/2020,4.65,4.75,4.63,4.63,4.63,1325500
27/11/2020,4.65,4.85,4.63,4.68,4.68,1853100
